date,GNI per capita,Adjusted savings: education expenditure (% of GNI),GDP (current US$),"Central government debt, total (% of GDP)",Exports of goods and services (% of GDP),Imports of goods and services (% of GDP),Final consumption expenditure (% of GDP),Gross capital formation (% of GDP),Expense (% of GDP),"Inflation, GDP deflator (annual %)"
2019,,,,,,,,,,
2018,,,,,,,,,,
2017,,,,,,,,,,
2016,,,,,,,,,,
2015,,,,,,,,,,
2014,,,,,,,,,,
2013,,,,,,,,,,
2012,,,,,,,,,,
2011,,,,,,,,,,
2010,,,,,,,,,,
2009,,,,,,,,,,
2008,,,,,,,,,,
2007,66230.0,,11514605842.3369,,,,,,,3.33633325095263
2006,60750.0,,9676172953.08188,,,,,,,3.27893160749093
2005,56270.0,,8827272727.27273,,,,,,,2.50470965735035
2004,50340.0,,8553643354.08275,,,,,,,3.7975713354448
2003,43340.0,,7332244897.95918,,,,,,,4.35371549396315
2002,40720.0,,6663669064.7482,,,,,,,4.38272556719255
2001,41460.0,,6232906290.4851,,,,,,,3.30163553133124
2000,42510.0,,6439703434.71024,,,,,,,3.89231759237092
1999,,,6262740656.85164,,,,,,,3.90963097883277
1998,,,5945677376.61477,,,,,,,
1997,,,,,,,,,,
1996,,,,,,,,,,
1995,,,,,,,,,,
1994,,,,,,,,,,
1993,,,,,,,,,,
1992,,,,,,,,,,
1991,,,,,,,,,,
1990,,,,,,,,,,
1989,,,,,,,,,,
1988,,,,,,,,,,
1987,,,,,,,,,,
1986,,,,,,,,,,
1985,,,,,,,,,,
1984,,,,,,,,,,
1983,,,,,,,,,,
1982,,,,,,,,,,
1981,,,,,,,,,,
1980,,,,,,,,,,
1979,,,,,,,,,,
1978,,,,,,,,,,
1977,,,,,,,,,,
1976,,,,,,,,,,
1975,,,,,,,,,,
1974,,,,,,,,,,
1973,,,,,,,,,,
1972,,,,,,,,,,
1971,,,,,,,,,,
1970,,,,,,,,,,
1969,,,,,,,,,,
1968,,,,,,,,,,
1967,,,,,,,,,,
1966,,,,,,,,,,
1965,,,,,,,,,,
1964,,,,,,,,,,
1963,,,,,,,,,,
1962,,,,,,,,,,
1961,,,,,,,,,,
1960,,,,,,,,,,
