date,"Unemployment, total (% of total labor force) (modeled ILO estimate)",Population ages 15-64 (% of total population),Population ages 0-14 (% of total population),Population ages 65 and above (% of total population),"Immunization, measles (% of children ages 12-23 months)","Immunization, DPT (% of children ages 12-23 months)"
2019,,,,,,
2018,,,,,99.0,99.0
2017,,,,,99.0,99.0
2016,,,,,97.0,98.0
2015,,,,,96.0,97.0
2014,,,,,96.0,97.0
2013,,,,,95.0,96.0
2012,,,,,98.0,99.0
2011,,,,,99.0,99.0
2010,,,,,99.0,99.0
2009,,,,,98.0,99.0
2008,,,,,98.0,99.0
2007,,,,,94.0,96.0
2006,,,,,91.0,93.0
2005,,,,,94.0,98.0
2004,,,,,98.0,99.0
2003,,,,,96.0,99.0
2002,,,,,98.0,97.0
2001,,,,,97.0,96.0
2000,,,,,97.0,98.0
1999,,,,,97.0,90.0
1998,,,,,90.0,89.0
1997,,,,,90.0,90.0
1996,,,,,,
1995,,,,,,
1994,,,,,,
1993,,,,,,
1992,,,,,,
1991,,,,,,
1990,,,,,,
1989,,,,,,
1988,,,,,,
1987,,,,,,
1986,,,,,,
1985,,,,,,
1984,,,,,,
1983,,,,,,
1982,,,,,,
1981,,,,,,
1980,,,,,,
1979,,,,,,
1978,,,,,,
1977,,,,,,
1976,,,,,,
1975,,,,,,
1974,,,,,,
1973,,,,,,
1972,,,,,,
1971,,,,,,
1970,,,,,,
1969,,,,,,
1968,,,,,,
1967,,,,,,
1966,,,,,,
1965,,,,,,
1964,,,,,,
1963,,,,,,
1962,,,,,,
1961,,,,,,
1960,,,,,,
