date,"Unemployment, total (% of total labor force) (modeled ILO estimate)",Population ages 15-64 (% of total population),Population ages 0-14 (% of total population),Population ages 65 and above (% of total population),"Immunization, measles (% of children ages 12-23 months)","Immunization, DPT (% of children ages 12-23 months)"
2019,,,,,,
2018,,,,,96.0,97.0
2017,,,,,93.0,97.0
2016,,,,,94.0,97.0
2015,,,,,95.0,93.0
2014,,,,,93.0,97.0
2013,,,,,99.0,96.0
2012,,,,,95.0,97.0
2011,,,,,99.0,97.0
2010,,,,,99.0,95.0
2009,,,,,99.0,97.0
2008,,,,,99.0,98.0
2007,,,,,99.0,99.0
2006,,,,,99.0,99.0
2005,,,,,99.0,99.0
2004,,,,,98.0,95.0
2003,,,,,98.0,98.0
2002,,,,,99.0,96.0
2001,,,,,90.0,99.0
2000,,,,,99.0,98.0
1999,,,,,99.0,98.0
1998,,,,,99.0,97.0
1997,,,,,97.0,99.0
1996,,,,,99.0,99.0
1995,,,,,99.0,99.0
1994,,,,,99.0,99.0
1993,,,,,99.0,99.0
1992,,,,,99.0,99.0
1991,,,,,99.0,99.0
1990,,,,,99.0,99.0
1989,,,,,90.0,99.0
1988,,,,,77.0,94.0
1987,,,,,91.0,96.0
1986,,,,,96.0,99.0
1985,,,,,91.0,92.0
1984,,,,,85.0,97.0
1983,,,,,,90.0
1982,,,,,,92.0
1981,,,,,,67.0
1980,,,,,,56.0
1979,,,,,,
1978,,,,,,
1977,,,,,,
1976,,,,,,
1975,,,,,,
1974,,,,,,
1973,,,,,,
1972,,,,,,
1971,,,,,,
1970,,,,,,
1969,,,,,,
1968,,,,,,
1967,,,,,,
1966,,,,,,
1965,,,,,,
1964,,,,,,
1963,,,,,,
1962,,,,,,
1961,,,,,,
1960,,,,,,
