date,"Birth rate, crude (per 1,000 people)","Death rate, crude (per 1,000 people)","Population, male (% of total population)",Sex ratio at birth (male births per female births),Age dependency ratio (% of working-age population),"Age dependency ratio, old (% of working-age population)","Age dependency ratio, young (% of working-age population)",Urban population (% of total population),"Mortality rate, under-5 (per 1,000 live births)","Fertility rate, total (births per woman)",Population density (people per sq. km of land area)
2019,,,,,,,,,,,
2018,,,,,,,,100.0,,,
2017,,,,,,,,100.0,,,1193.35294117647
2016,,,,,,,,100.0,,,1175.55882352941
2015,,4.6,,,,,,100.0,,,1141.91176470588
2014,14.1,4.7,,,,,,100.0,,,1108.38235294118
2013,14.0,4.7,,,,,,100.0,,,1076.67647058824
2012,12.0,5.4,,,,,,100.0,,,1018.82352941176
2011,12.9,5.1,,,,,,100.0,,2.03,983.382352941176
2010,13.1,4.1,,,,,,100.0,,,1001.64705882353
2009,12.5,3.1,,,,,,100.0,,1.7,1007.0
2008,13.0,3.8,,,,,,100.0,,1.7,998.941176470588
2007,11.7,3.2,,,,,,100.0,,1.5,994.441176470588
2006,13.7,3.6,,,,,,100.0,,,983.558823529412
2005,12.8,3.4,,,,,,100.0,,,970.911764705882
2004,,,,,,,,100.0,,,955.529411764706
2003,,,,,,,,100.0,,,925.647058823529
2002,,,,,,,,100.0,,,905.205882352941
2001,,,,,,,,100.0,,1.95,900.0
2000,,,,,,,,100.0,,,897.617647058824
1999,,,,,,,,100.0,,,914.235294117647
1998,,,,,,,,100.0,,,918.823529411765
1997,,,,,,,,100.0,,,
1996,,,,,,,,100.0,,,
1995,,,,,,,,100.0,,,
1994,,,,,,,,100.0,,,
1993,,,,,,,,100.0,,,
1992,,,,,,,,100.0,,2.03,
1991,,,,,,,,100.0,,,
1990,,,,,,,,100.0,,,
1989,,,,,,,,100.0,,,
1988,,,,,,,,100.0,,,
1987,,,,,,,,100.0,,,
1986,,,,,,,,100.0,,,
1985,,,,,,,,100.0,,,
1984,,,,,,,,100.0,,,
1983,,,,,,,,100.0,,,
1982,,,,,,,,100.0,,,
1981,,,,,,,,100.0,,,
1980,,,,,,,,100.0,,,
1979,,,,,,,,100.0,,,
1978,,,,,,,,100.0,,,
1977,,,,,,,,100.0,,,
1976,,,,,,,,100.0,,,
1975,,,,,,,,100.0,,,
1974,,,,,,,,100.0,,,
1973,,,,,,,,100.0,,,
1972,,,,,,,,100.0,,,
1971,,,,,,,,100.0,,,
1970,,,,,,,,100.0,,,
1969,,,,,,,,100.0,,,
1968,,,,,,,,100.0,,,
1967,,,,,,,,100.0,,,
1966,,,,,,,,100.0,,,
1965,,,,,,,,100.0,,,
1964,,,,,,,,100.0,,,
1963,,,,,,,,100.0,,,
1962,,,,,,,,100.0,,,
1961,,,,,,,,100.0,,,
1960,,,,,,,,100.0,,,
